date,state,district,market,commodity,variety,min_price,max_price,modal_price,unit
2025-04-01,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8635.31,10399.85,9225.4,Quintal
2025-04-02,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8305.1,10838.1,9191.69,Quintal
2025-04-03,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9199.5,11537.83,10714.98,Quintal
2025-04-04,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8838.0,11158.45,9925.45,Quintal
2025-04-05,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9336.43,11378.5,9865.17,Quintal
2025-04-06,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9320.58,12108.04,10480.88,Quintal
2025-04-07,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8707.62,11052.27,9823.37,Quintal
2025-04-08,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9540.22,11611.78,10143.62,Quintal
2025-04-09,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8266.89,11250.5,9400.87,Quintal
2025-04-10,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8727.26,10944.29,9764.92,Quintal
2025-04-11,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9441.41,11968.32,10370.69,Quintal
2025-04-12,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8910.29,10568.39,10023.48,Quintal
2025-04-13,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9657.8,11783.05,10335.27,Quintal
2025-04-14,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8634.42,11086.89,10000.06,Quintal
2025-04-15,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9040.92,10268.52,9651.03,Quintal
2025-04-16,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8690.91,10847.6,9837.81,Quintal
2025-04-17,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8574.26,10961.93,10012.68,Quintal
2025-04-18,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8285.12,11238.17,9735.54,Quintal
2025-04-19,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9410.03,11465.03,10603.59,Quintal
2025-04-20,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9746.45,12385.26,10570.62,Quintal
2025-04-21,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8337.62,10246.92,9530.11,Quintal
2025-04-22,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8450.56,10347.45,9151.25,Quintal
2025-04-23,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8907.4,11077.52,9409.24,Quintal
2025-04-24,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8762.13,10452.99,9341.35,Quintal
2025-04-25,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7925.25,10257.16,9239.35,Quintal
2025-04-26,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9553.5,11483.05,10505.3,Quintal
2025-04-27,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8784.12,10587.3,9906.38,Quintal
2025-04-28,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8495.65,10074.27,9540.49,Quintal
2025-04-29,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8317.3,10482.63,9263.92,Quintal
2025-04-30,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7877.21,10130.02,8976.88,Quintal
2025-05-01,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8261.83,10022.43,8854.94,Quintal
2025-05-02,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8643.57,11666.32,9786.36,Quintal
2025-05-03,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8273.97,10831.4,9422.73,Quintal
2025-05-04,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9953.96,12010.99,10499.05,Quintal
2025-05-05,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8220.52,10945.44,9229.33,Quintal
2025-05-06,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9031.38,11680.49,9756.41,Quintal
2025-05-07,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8479.23,11126.64,9388.96,Quintal
2025-05-08,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9221.92,11087.83,10188.12,Quintal
2025-05-09,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8531.07,11526.94,9923.63,Quintal
2025-05-10,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7374.99,9514.85,8566.25,Quintal
2025-05-11,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9066.2,10687.68,9704.76,Quintal
2025-05-12,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9293.87,10626.95,9826.84,Quintal
2025-05-13,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8522.12,10111.29,8985.09,Quintal
2025-05-14,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,9161.38,10912.48,9693.49,Quintal
2025-05-15,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7409.15,9476.93,8386.26,Quintal
2025-05-16,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7987.47,9417.28,8922.0,Quintal
2025-05-17,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8644.54,10518.69,9228.29,Quintal
2025-05-18,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8658.52,11155.55,9346.73,Quintal
2025-05-19,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7765.3,9773.83,8721.81,Quintal
2025-05-20,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8400.64,10139.32,8941.27,Quintal
2025-05-21,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8698.03,10376.02,9658.22,Quintal
2025-05-22,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8116.0,10610.92,8941.46,Quintal
2025-05-23,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8415.43,10077.63,9479.95,Quintal
2025-05-24,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8872.26,11501.87,9891.43,Quintal
2025-05-25,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8449.37,10510.74,8958.78,Quintal
2025-05-26,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7939.32,9300.64,8687.99,Quintal
2025-05-27,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8085.09,10375.65,8653.98,Quintal
2025-05-28,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8151.59,10279.19,9193.85,Quintal
2025-05-29,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8705.8,9810.73,9267.31,Quintal
2025-05-30,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8028.15,10771.92,9260.68,Quintal
2025-05-31,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8044.79,10430.11,8936.61,Quintal
2025-06-01,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8266.45,11194.39,9481.2,Quintal
2025-06-02,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7525.02,9526.55,8160.8,Quintal
2025-06-03,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8729.08,10225.98,9252.89,Quintal
2025-06-04,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8375.25,10983.27,9279.84,Quintal
2025-06-05,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8193.82,10525.78,9636.2,Quintal
2025-06-06,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7984.04,9735.26,8486.56,Quintal
2025-06-07,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8211.48,10721.4,9146.35,Quintal
2025-06-08,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8506.39,11053.28,10004.28,Quintal
2025-06-09,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6818.87,9104.57,7893.31,Quintal
2025-06-10,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7074.22,8530.91,7888.44,Quintal
2025-06-11,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8149.86,9149.34,8646.99,Quintal
2025-06-12,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8024.83,9639.63,8800.18,Quintal
2025-06-13,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8806.17,10160.65,9302.26,Quintal
2025-06-14,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8481.79,10324.36,8937.25,Quintal
2025-06-15,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8165.28,10415.23,9376.0,Quintal
2025-06-16,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7342.47,9020.16,7928.84,Quintal
2025-06-17,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6790.54,9397.67,7953.23,Quintal
2025-06-18,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7503.93,9002.47,8307.58,Quintal
2025-06-19,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7756.09,10108.46,8854.31,Quintal
2025-06-20,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7722.41,9592.96,8565.77,Quintal
2025-06-21,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8443.32,10378.8,8999.3,Quintal
2025-06-22,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7668.89,10254.15,8588.78,Quintal
2025-06-23,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6529.61,8004.12,7526.66,Quintal
2025-06-24,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7606.23,9420.9,8303.98,Quintal
2025-06-25,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7535.2,10018.64,8793.1,Quintal
2025-06-26,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7855.44,9049.9,8321.59,Quintal
2025-06-27,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7602.24,9868.83,8624.63,Quintal
2025-06-28,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7985.14,8987.94,8511.02,Quintal
2025-06-29,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8691.71,9957.59,9224.72,Quintal
2025-06-30,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7410.11,9136.83,7939.9,Quintal
2025-07-01,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7354.16,10067.59,8476.5,Quintal
2025-07-02,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7277.49,8328.1,7813.35,Quintal
2025-07-03,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6863.54,8857.19,7869.2,Quintal
2025-07-04,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7368.38,9420.0,8143.96,Quintal
2025-07-05,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7875.4,10014.71,8413.36,Quintal
2025-07-06,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7701.57,9196.9,8620.88,Quintal
2025-07-07,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7662.87,9975.42,8320.4,Quintal
2025-07-08,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,8173.39,10299.01,8894.1,Quintal
2025-07-09,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7170.84,8577.54,7916.48,Quintal
2025-07-10,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7045.26,8856.92,8063.85,Quintal
2025-07-11,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7720.06,9694.17,8193.72,Quintal
2025-07-12,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6767.09,8649.05,7916.12,Quintal
2025-07-13,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7418.77,9244.93,8126.49,Quintal
2025-07-14,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7002.66,8760.59,8220.02,Quintal
2025-07-15,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7135.21,8643.53,8053.76,Quintal
2025-07-16,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7303.88,9117.91,7840.7,Quintal
2025-07-17,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7033.08,8680.0,7548.62,Quintal
2025-07-18,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7111.78,8072.01,7491.6,Quintal
2025-07-19,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7236.39,9078.92,8303.85,Quintal
2025-07-20,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7391.17,9796.86,8194.14,Quintal
2025-07-21,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7314.73,9479.55,7954.58,Quintal
2025-07-22,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6590.81,7556.08,7045.44,Quintal
2025-07-23,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6662.43,7942.79,7053.23,Quintal
2025-07-24,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6941.87,8454.66,7532.45,Quintal
2025-07-25,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7218.74,8903.25,7909.39,Quintal
2025-07-26,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6928.71,8712.0,7878.88,Quintal
2025-07-27,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6625.72,9127.33,7702.42,Quintal
2025-07-28,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6464.18,8034.22,6862.0,Quintal
2025-07-29,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6018.6,8117.12,6965.1,Quintal
2025-07-30,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6841.83,8386.48,7461.76,Quintal
2025-07-31,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7331.01,8409.68,7970.4,Quintal
2025-08-01,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6540.95,7696.35,7015.5,Quintal
2025-08-02,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6711.85,8352.72,7495.85,Quintal
2025-08-03,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7033.48,8033.95,7571.87,Quintal
2025-08-04,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6724.63,8763.85,7736.93,Quintal
2025-08-05,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6213.86,7068.32,6663.26,Quintal
2025-08-06,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6874.31,8655.75,7904.77,Quintal
2025-08-07,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6798.85,9393.69,7883.45,Quintal
2025-08-08,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6852.61,8967.61,7750.91,Quintal
2025-08-09,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6323.52,7934.56,6765.85,Quintal
2025-08-10,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6680.26,8547.68,7509.22,Quintal
2025-08-11,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6423.73,8580.1,7292.21,Quintal
2025-08-12,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5707.26,6888.87,6546.98,Quintal
2025-08-13,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6057.65,7266.23,6724.53,Quintal
2025-08-14,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6363.83,7462.26,6870.02,Quintal
2025-08-15,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7064.18,8936.0,7446.76,Quintal
2025-08-16,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7440.02,9242.91,7940.66,Quintal
2025-08-17,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7456.03,8306.28,7884.41,Quintal
2025-08-18,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5906.23,7075.39,6534.95,Quintal
2025-08-19,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5691.01,7102.31,6270.56,Quintal
2025-08-20,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7503.0,8984.68,7931.2,Quintal
2025-08-21,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6073.2,7613.92,6794.73,Quintal
2025-08-22,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6506.82,8204.89,7412.03,Quintal
2025-08-23,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7054.96,8515.37,7721.78,Quintal
2025-08-24,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6987.36,9049.37,7925.93,Quintal
2025-08-25,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5557.22,6901.8,6505.66,Quintal
2025-08-26,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5677.25,6836.87,6493.19,Quintal
2025-08-27,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6084.0,7927.44,7106.56,Quintal
2025-08-28,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5985.51,7431.37,6358.7,Quintal
2025-08-29,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6292.85,7560.82,7126.95,Quintal
2025-08-30,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6560.4,8157.29,6910.01,Quintal
2025-08-31,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7250.75,8531.91,7905.98,Quintal
2025-09-01,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5556.54,7156.0,6386.79,Quintal
2025-09-02,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6932.86,7990.11,7546.58,Quintal
2025-09-03,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5842.63,7452.33,6551.06,Quintal
2025-09-04,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5958.91,7775.8,6879.5,Quintal
2025-09-05,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,7243.72,8098.48,7695.7,Quintal
2025-09-06,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5657.94,7134.22,6651.35,Quintal
2025-09-07,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6301.53,8265.25,7062.19,Quintal
2025-09-08,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6070.29,7392.06,6812.02,Quintal
2025-09-09,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5365.09,6961.33,5951.79,Quintal
2025-09-10,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5952.54,7873.04,6734.75,Quintal
2025-09-11,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5926.5,7896.15,6802.55,Quintal
2025-09-12,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6973.28,8157.26,7578.19,Quintal
2025-09-13,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6161.54,7430.45,6504.88,Quintal
2025-09-14,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6374.56,8073.9,7002.31,Quintal
2025-09-15,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5297.96,6946.49,5957.11,Quintal
2025-09-16,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6111.56,7665.27,6652.92,Quintal
2025-09-17,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5790.89,7502.79,6638.06,Quintal
2025-09-18,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6995.23,7771.33,7365.87,Quintal
2025-09-19,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5942.64,7366.12,6938.09,Quintal
2025-09-20,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5961.71,7180.24,6535.21,Quintal
2025-09-21,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6297.64,7609.69,7030.72,Quintal
2025-09-22,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6105.87,7345.41,6464.95,Quintal
2025-09-23,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5925.09,7390.16,6870.54,Quintal
2025-09-24,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5843.3,7186.5,6556.54,Quintal
2025-09-25,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5644.78,7670.6,6522.7,Quintal
2025-09-26,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5826.43,7106.64,6616.15,Quintal
2025-09-27,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5970.05,6970.36,6627.36,Quintal
2025-09-28,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6170.34,7732.21,7003.38,Quintal
2025-09-29,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5627.37,7113.28,6271.33,Quintal
2025-09-30,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5823.36,7230.51,6213.74,Quintal
2025-10-01,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6200.02,7146.27,6722.61,Quintal
2025-10-02,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6196.1,7528.56,6617.55,Quintal
2025-10-03,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5704.41,6963.07,6546.84,Quintal
2025-10-04,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6243.5,7589.57,7199.17,Quintal
2025-10-05,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6448.98,8234.04,7239.3,Quintal
2025-10-06,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6125.88,7171.99,6723.95,Quintal
2025-10-07,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6137.64,8004.94,6684.0,Quintal
2025-10-08,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6503.51,8010.19,6954.81,Quintal
2025-10-09,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5483.29,7476.06,6266.21,Quintal
2025-10-10,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5383.8,7173.13,6253.13,Quintal
2025-10-11,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6008.65,7154.23,6722.81,Quintal
2025-10-12,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6641.59,7777.61,7199.23,Quintal
2025-10-13,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6106.95,6988.33,6645.37,Quintal
2025-10-14,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5717.11,6789.06,6124.22,Quintal
2025-10-15,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5016.71,6500.43,5894.2,Quintal
2025-10-16,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6530.62,7450.81,6917.27,Quintal
2025-10-17,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5850.54,7238.17,6736.27,Quintal
2025-10-18,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6011.41,7310.91,6872.1,Quintal
2025-10-19,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5739.36,7068.26,6477.92,Quintal
2025-10-20,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5693.55,7300.93,6601.74,Quintal
2025-10-21,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6157.48,7713.38,6528.3,Quintal
2025-10-22,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6240.16,8406.2,7266.26,Quintal
2025-10-23,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6028.55,7195.31,6364.03,Quintal
2025-10-24,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5697.53,7102.21,6237.86,Quintal
2025-10-25,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6308.66,7264.89,6893.25,Quintal
2025-10-26,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6879.88,8543.04,7901.07,Quintal
2025-10-27,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6121.64,8068.69,6975.26,Quintal
2025-10-28,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6201.58,8367.87,7050.73,Quintal
2025-10-29,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6318.68,7582.46,6835.66,Quintal
2025-10-30,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6328.51,7338.19,6692.05,Quintal
2025-10-31,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5934.22,7247.75,6720.6,Quintal
2025-11-01,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5944.44,7486.9,6731.9,Quintal
2025-11-02,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6639.4,8261.98,7431.83,Quintal
2025-11-03,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6677.45,8381.47,7165.19,Quintal
2025-11-04,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,5770.32,7848.96,6708.79,Quintal
2025-11-05,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6861.51,8254.59,7230.74,Quintal
2025-11-06,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6341.87,8094.72,6959.23,Quintal
2025-11-07,Maharashtra,Nashik,Nashik Main Mandi,Chili,Local / Hybrid,6244.31,7429.69,6743.62,Quintal
